age,workclass,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income,native_country
55,6,11,2,12,5,4,0,0,0,30,0,United-States
40,4,13,2,10,5,4,0,0,0,24,1,United-States
30,4,13,4,3,1,4,1,0,0,70,0,United-States
36,4,9,4,3,3,4,1,0,0,40,0,United-States
74,4,4,6,8,1,4,0,0,0,40,0,United-States
34,1,12,2,1,0,4,1,0,0,40,0,United-States
48,4,11,2,3,0,4,1,0,0,42,0,United-States
44,4,3,2,14,0,4,1,0,0,40,0,Mexico
48,4,9,6,4,1,4,1,14084,0,45,1,United-States
25,4,9,4,8,1,4,1,0,0,65,0,United-States
33,4,13,2,1,5,4,0,0,0,40,0,United-States
49,4,13,4,1,1,4,0,0,0,40,1,United-States
75,0,9,6,0,1,4,0,0,0,20,0,United-States
33,6,13,4,10,1,4,1,0,1974,30,0,United-States
29,4,13,2,10,0,4,1,0,0,50,1,United-States
47,1,13,2,4,0,4,1,0,1977,55,1,United-States
33,4,9,4,7,1,4,1,0,0,44,0,United-States
65,4,15,3,3,1,4,1,0,0,48,1,Hungary
17,4,6,4,6,3,4,1,0,0,15,0,United-States
58,4,13,6,3,1,4,1,0,0,40,1,United-States
55,4,10,4,1,3,4,0,0,0,40,0,United-States
37,6,10,4,12,3,4,1,0,0,48,0,United-States
60,4,9,2,14,0,4,1,0,0,45,0,United-States
25,4,9,2,7,0,4,1,0,0,45,0,United-States
34,4,9,0,1,4,4,0,0,0,40,0,United-States
20,0,10,4,0,3,4,1,0,0,20,0,United-States
26,4,13,2,4,0,4,1,0,0,72,0,United-States
34,4,9,5,7,1,4,0,0,0,40,0,United-States
48,7,13,0,4,4,4,1,0,0,40,0,United-States
34,4,9,4,3,1,2,1,0,0,40,0,United-States
31,5,10,4,12,2,4,1,0,0,40,0,?
25,4,11,4,1,1,4,0,0,0,42,0,United-States
20,4,10,4,12,3,4,1,0,0,15,0,United-States
38,4,15,2,10,5,4,0,0,0,50,1,United-States
69,4,14,0,10,1,4,0,0,0,40,0,United-States
27,2,9,3,12,3,2,0,0,0,40,0,United-States
32,4,10,4,4,3,4,1,0,0,40,0,United-States
65,4,9,4,1,1,2,0,2993,0,40,0,United-States
22,4,13,4,12,3,4,0,0,0,8,0,United-States
25,4,9,4,8,4,2,0,0,0,40,0,Thailand
40,4,9,0,12,3,4,0,0,0,25,0,United-States
29,2,13,2,10,0,4,1,0,0,55,1,United-States
33,4,13,0,4,4,4,0,0,0,40,0,United-States
60,4,3,6,12,1,4,0,0,0,40,0,Italy
28,1,9,2,1,0,2,1,0,0,40,0,United-States
28,4,9,0,4,1,4,0,0,0,39,0,United-States
72,6,4,2,8,0,4,1,2290,0,45,0,United-States
35,4,13,2,12,0,4,1,7298,0,48,1,United-States
33,7,10,0,8,4,4,0,0,0,99,1,United-States
36,4,14,4,10,1,4,1,0,0,45,0,United-States
18,4,9,4,3,2,3,1,0,0,32,0,United-States
38,5,10,2,8,5,4,0,0,0,20,1,United-States
48,4,13,2,4,0,4,1,0,0,40,1,United-States
22,4,11,4,12,3,4,0,0,0,20,0,United-States
29,4,13,2,4,5,4,0,0,0,40,1,United-States
81,6,13,6,5,1,4,1,0,0,30,0,United-States
19,4,9,4,8,3,4,1,0,0,25,0,United-States
39,6,9,2,4,0,4,1,0,0,60,1,United-States
20,0,9,4,0,3,3,1,0,0,60,0,South
41,1,12,2,11,0,4,1,0,0,92,0,United-States
50,4,9,2,3,0,4,1,0,0,40,1,United-States
54,4,9,6,12,1,4,0,0,0,46,0,United-States
18,0,7,4,0,3,4,1,0,0,20,0,Mexico
18,4,7,4,12,3,4,0,0,0,10,0,United-States
54,4,9,0,14,1,4,1,0,0,40,0,United-States
47,4,10,3,4,1,2,1,0,0,40,0,?
21,4,10,4,12,3,4,0,0,0,20,0,United-States
22,4,5,4,12,2,4,0,0,0,40,0,Mexico
19,2,10,4,7,1,4,1,0,0,40,0,United-States
37,4,14,2,10,5,4,0,0,0,8,1,United-States
37,4,7,2,3,0,2,1,0,0,25,0,United-States
31,4,14,2,10,0,1,1,0,0,45,1,United-States
31,6,9,4,3,4,4,1,0,0,50,0,United-States
60,4,9,2,4,0,4,1,0,0,50,0,United-States
43,4,13,4,7,1,2,1,0,0,40,0,United-States
65,4,9,6,9,1,4,0,0,0,10,0,United-States
33,1,14,4,10,1,1,1,0,0,40,0,?
32,4,9,2,12,0,4,1,0,0,40,0,United-States
36,4,9,0,8,4,2,0,0,0,40,0,Haiti
53,4,10,2,4,0,4,1,0,0,50,1,United-States
50,4,9,0,3,1,4,1,0,0,40,0,United-States
23,4,7,4,3,4,4,1,0,0,30,0,United-States
60,4,10,4,1,1,4,0,0,0,38,0,United-States
32,4,14,4,10,3,4,0,0,1741,40,0,United-States
36,4,14,2,10,0,4,1,0,0,43,1,United-States
20,4,10,4,10,3,4,1,0,0,40,0,United-States
39,4,9,0,1,4,4,0,0,0,40,0,United-States
35,0,9,4,0,2,2,1,0,0,24,0,United-States
29,4,9,0,1,4,4,0,0,0,30,0,United-States
52,4,13,4,12,2,4,0,0,0,25,0,United-States
41,4,9,0,12,4,4,0,0,0,40,0,United-States
28,4,13,2,4,0,4,1,0,0,50,1,United-States
52,0,13,6,0,1,4,0,0,2205,8,0,United-States
40,4,11,0,4,4,0,0,0,0,40,0,United-States
40,4,13,2,10,0,4,1,0,0,50,0,United-States
22,4,9,4,8,3,4,1,0,0,18,0,United-States
69,4,9,6,13,4,4,0,0,0,8,0,United-States
28,4,10,4,13,3,4,0,0,0,38,0,United-States
57,4,9,0,3,1,4,0,0,1980,44,0,United-States
54,1,9,2,4,0,4,1,5178,0,40,1,United-States
41,2,13,2,12,0,4,1,0,0,40,0,United-States
28,4,9,4,1,1,4,0,0,0,40,0,United-States
39,4,9,2,5,0,4,1,0,0,40,0,United-States
39,5,9,2,4,0,4,1,3137,0,42,0,United-States
57,1,10,2,1,0,4,1,7688,0,45,1,United-States
18,4,9,4,12,3,1,1,0,0,15,0,United-States
53,4,7,2,7,0,4,1,0,0,40,0,United-States
44,4,9,0,12,1,1,0,0,0,40,0,United-States
28,4,3,4,5,4,2,1,0,0,40,0,Mexico
61,4,5,2,7,0,4,1,0,2051,40,0,United-States
45,4,10,2,14,0,4,1,0,0,40,0,United-States
52,6,9,2,12,0,4,1,0,0,60,0,United-States
57,4,9,2,12,0,4,1,0,0,40,1,United-States
40,4,9,4,1,1,4,0,0,0,40,0,United-States
72,5,15,2,10,0,4,1,0,2377,35,1,United-States
23,4,13,4,12,4,4,0,0,0,20,0,United-States
46,4,9,5,12,1,4,0,0,0,36,0,United-States
51,4,9,0,6,4,4,0,0,0,20,0,United-States
46,4,10,2,10,0,4,1,0,0,40,1,United-States
43,4,12,4,3,4,4,0,0,0,40,0,United-States
42,4,13,2,10,0,4,1,0,0,40,1,United-States
53,2,10,2,1,0,4,1,0,0,40,1,United-States
31,4,9,0,12,1,4,0,0,0,40,0,United-States
35,4,13,2,12,0,4,1,15024,0,45,1,United-States
59,4,9,0,12,4,4,0,0,0,40,0,United-States
38,4,9,2,3,0,4,1,0,0,40,0,United-States
19,4,10,4,1,3,4,0,0,0,20,0,United-States
25,4,14,4,4,1,4,1,0,0,45,0,United-States
26,4,9,2,7,0,4,1,0,0,40,0,United-States
51,7,13,2,10,0,2,1,0,0,40,0,United-States
28,0,13,4,0,1,1,1,0,0,30,0,?
33,4,9,2,8,5,4,0,0,0,30,0,United-States
25,4,9,4,3,1,4,1,2174,0,40,0,United-States
23,0,11,4,0,4,2,1,0,0,40,0,United-States
35,7,11,4,3,1,4,1,0,0,40,0,United-States
41,4,10,2,3,0,4,1,0,0,45,0,United-States
43,6,13,4,12,3,4,1,0,0,35,0,United-States
49,5,15,2,10,0,4,1,0,0,40,1,United-States
45,4,15,2,10,0,4,1,99999,0,50,1,United-States
49,1,13,2,1,0,4,1,0,0,40,1,United-States
38,4,14,0,4,1,4,0,0,0,40,0,United-States
39,4,9,2,4,0,2,1,7688,0,45,1,United-States
39,5,15,2,10,0,4,1,0,0,31,1,Cuba
26,4,6,0,8,1,4,0,0,0,40,0,United-States
17,4,6,4,6,3,4,1,0,0,12,0,United-States
26,1,9,4,1,3,4,1,0,0,40,0,United-States
71,2,9,0,4,4,4,0,0,0,3,0,United-States
27,4,10,4,12,3,4,1,0,0,42,0,United-States
34,4,10,4,3,1,4,1,0,0,40,0,United-States
35,2,9,4,12,3,2,1,0,0,38,0,United-States
36,6,9,2,3,0,4,1,0,0,40,0,United-States
39,4,9,2,3,0,4,1,0,0,40,1,United-States
41,1,9,0,11,4,2,1,1506,0,40,0,United-States
47,4,13,2,10,0,4,1,0,0,40,1,United-States
36,4,9,2,1,0,4,1,0,0,50,0,United-States
43,6,9,2,3,0,4,1,0,0,35,0,United-States
39,4,10,2,4,0,4,1,0,0,50,1,United-States
35,4,9,4,4,4,2,0,0,0,40,0,United-States
22,4,13,4,10,3,4,1,0,0,18,0,United-States
45,4,14,2,4,0,4,1,0,1902,50,1,United-States
33,4,10,5,3,3,4,1,0,0,60,0,United-States
21,2,9,4,10,1,4,1,0,0,40,0,United-States
37,1,12,0,4,4,2,0,0,0,40,0,United-States
30,6,9,4,12,3,4,1,0,0,80,0,United-States
47,7,9,2,11,0,4,1,0,0,40,0,United-States
45,4,13,2,8,0,4,1,0,0,40,0,United-States
25,4,10,4,1,3,4,0,0,0,25,0,United-States
47,5,10,2,12,0,4,1,0,0,45,1,United-States
68,6,10,6,1,1,4,1,0,0,40,0,United-States
27,4,9,4,10,1,4,1,0,2444,40,1,United-States
42,4,3,2,3,0,3,1,3103,0,40,1,Mexico
36,0,9,0,0,4,2,0,0,0,40,0,United-States
28,4,13,4,10,1,4,1,0,1564,50,1,United-States
61,4,3,2,14,0,2,1,2290,0,40,0,United-States
33,4,9,5,8,1,4,0,0,0,40,0,Germany
23,4,9,4,1,1,4,0,0,0,45,0,United-States
40,4,9,2,3,0,4,1,0,0,40,0,United-States
25,4,10,4,1,3,4,0,0,0,40,0,United-States
45,4,9,2,12,0,4,1,0,0,60,0,United-States
23,4,9,4,3,1,4,1,0,0,40,0,United-States
30,4,13,4,10,1,4,1,0,0,50,0,United-States
33,1,10,4,4,1,2,0,0,0,40,0,United-States
21,4,9,6,3,3,4,1,0,0,40,0,United-States
28,4,5,2,7,0,4,1,0,0,40,0,United-States
42,4,9,0,9,4,4,0,0,0,60,0,Columbia
43,7,10,2,14,0,4,1,0,0,84,0,United-States
50,4,13,2,12,0,4,1,7688,0,40,1,United-States
48,4,10,0,4,1,4,1,0,0,50,0,United-States
49,4,10,2,4,0,4,1,0,0,46,1,United-States
28,4,13,4,10,1,4,0,0,1408,50,0,Hong
36,4,13,2,12,0,4,1,0,1902,40,1,United-States
28,2,10,2,11,0,4,1,0,0,50,0,United-States
61,5,15,2,4,0,4,1,99999,0,40,1,United-States
25,7,10,2,11,0,4,1,0,0,40,0,United-States
48,4,5,0,8,1,4,0,0,0,40,0,United-States
36,4,10,2,3,0,4,1,0,0,40,1,United-States
46,4,9,2,3,0,4,1,0,0,45,0,?
25,4,9,4,7,1,4,1,0,0,40,0,United-States
36,0,9,4,0,1,2,0,0,0,40,0,United-States
45,4,3,4,7,1,4,1,0,0,40,0,United-States
18,4,7,4,8,3,4,0,0,0,21,0,United-States
28,4,10,4,6,1,4,1,0,0,35,0,United-States
39,4,9,2,12,0,4,1,7298,0,50,1,United-States
33,4,13,2,10,0,4,1,0,0,50,1,United-States
28,7,10,5,1,1,4,0,0,0,40,0,United-States
48,4,10,0,3,4,4,1,15020,0,48,1,United-States
21,4,9,4,5,1,4,1,0,0,50,0,United-States
26,7,10,4,4,3,4,1,0,0,40,0,United-States
40,4,13,0,4,1,4,1,0,0,40,0,United-States
63,4,14,2,10,0,4,1,5013,0,45,0,United-States
45,4,14,2,12,0,4,1,0,0,50,1,United-States
22,4,10,4,13,3,4,1,0,0,40,0,United-States
52,6,9,0,3,1,4,1,0,0,44,0,United-States
57,6,9,2,8,5,4,0,15024,0,40,1,United-States
38,4,14,2,10,0,2,1,0,0,40,0,United-States
46,6,13,2,12,0,4,1,0,1977,45,1,United-States
52,4,14,0,10,4,4,0,0,2547,40,1,United-States
55,5,15,2,10,0,4,1,0,0,55,0,United-States
21,4,10,4,12,1,4,1,0,0,40,0,United-States
30,4,9,2,12,0,4,1,0,0,50,0,United-States
17,4,8,4,12,3,4,0,0,0,15,0,United-States
57,4,9,2,4,0,4,1,0,0,45,1,United-States
30,4,10,4,4,2,4,0,0,0,40,0,United-States
48,5,10,2,5,0,4,1,0,0,50,0,United-States
24,4,9,4,6,1,2,1,0,0,50,0,United-States
45,0,6,0,0,4,4,0,0,0,40,0,United-States
40,4,9,2,7,0,2,1,0,0,40,0,United-States
34,2,9,0,8,4,4,0,0,0,20,0,United-States
35,4,14,3,11,1,4,1,0,0,40,0,United-States
24,4,13,4,13,1,4,0,0,0,40,0,United-States
47,2,14,2,4,0,4,1,0,0,37,1,United-States
21,4,9,4,8,3,4,0,0,0,25,0,United-States
30,4,12,4,12,1,4,1,0,0,40,0,United-States
52,4,9,2,3,0,4,1,0,0,50,0,?
37,4,9,4,12,1,4,1,0,0,47,0,United-States
24,4,11,4,12,1,4,1,0,0,30,0,United-States
41,4,10,2,3,0,4,1,0,0,40,1,United-States
61,4,13,2,10,0,4,1,0,1902,40,1,United-States
37,4,9,2,6,0,4,1,0,2002,40,0,United-States
39,4,9,0,14,3,4,1,0,0,60,0,United-States
28,2,12,2,11,0,4,1,0,0,45,1,United-States
24,5,13,4,1,3,4,1,0,0,20,0,United-States
29,4,10,2,4,0,4,1,0,0,55,0,United-States
61,4,12,0,10,3,4,1,0,0,40,0,United-States
38,4,13,2,3,0,4,1,0,0,40,1,United-States
56,4,16,2,10,0,4,1,7688,0,65,1,United-States
28,4,10,4,8,1,2,1,0,0,60,0,United-States
24,4,9,0,12,1,4,0,0,0,30,0,United-States
35,4,13,2,4,0,4,1,15024,0,50,1,United-States
31,4,10,2,12,0,4,1,0,0,43,0,United-States
39,4,10,2,12,0,4,1,0,0,55,1,United-States
35,0,7,0,0,4,0,0,0,0,6,0,United-States
20,4,9,4,8,1,4,0,0,0,35,0,United-States
25,4,9,4,1,1,4,0,0,0,40,0,United-States
23,4,13,4,4,1,4,1,0,0,25,0,United-States
37,4,13,2,10,0,4,1,0,0,40,1,United-States
47,4,9,2,7,0,4,1,0,0,40,1,United-States
36,4,13,4,12,4,2,0,0,0,40,0,United-States
34,1,9,0,1,1,4,0,0,0,40,0,United-States
35,6,9,4,3,2,4,1,0,0,60,0,United-States
85,5,13,6,4,1,4,1,0,0,40,1,United-States
71,5,13,2,12,0,4,1,20051,0,30,1,United-States
23,4,9,4,1,3,4,0,0,0,40,0,United-States
39,7,14,2,10,0,4,1,0,0,48,1,United-States
77,5,9,2,8,0,4,1,0,0,35,1,United-States
20,4,10,4,1,3,4,0,0,0,20,0,United-States
40,4,10,0,12,4,1,0,0,0,40,0,United-States
34,4,13,2,4,0,4,1,15024,0,60,1,United-States
33,4,9,2,14,0,2,1,5178,0,55,1,United-States
34,6,13,2,12,0,1,1,0,0,60,0,India
36,4,9,4,1,3,4,0,3325,0,40,0,United-States
36,4,7,2,1,0,4,1,0,0,40,0,United-States
32,2,12,2,4,0,4,1,0,2057,70,0,United-States
26,2,13,2,11,0,4,1,0,0,43,0,United-States
37,7,14,2,4,0,4,1,0,0,40,0,?
42,4,13,2,12,0,4,1,5178,0,45,1,United-States
38,4,9,2,3,0,4,1,0,0,45,1,United-States
48,4,6,2,7,0,4,1,0,0,40,0,United-States
23,4,10,4,6,3,4,1,0,0,40,0,United-States
37,4,9,2,12,0,4,1,0,0,50,0,United-States
38,4,13,2,4,0,1,1,7688,0,35,1,China
33,4,10,0,3,1,4,1,0,0,45,0,United-States
26,4,7,4,8,1,2,0,0,0,40,0,United-States
25,4,13,2,8,5,4,0,0,0,40,0,United-States
61,4,6,6,3,4,2,0,0,2001,40,0,United-States
44,6,13,2,12,0,4,1,0,0,50,0,United-States
65,5,13,2,4,0,4,1,9386,0,35,1,United-States
23,4,10,4,12,3,2,0,0,0,38,0,?
67,7,6,6,8,1,4,0,0,0,12,0,United-States
37,4,9,0,1,1,4,0,0,0,40,0,United-States
48,4,15,2,10,0,4,1,0,1977,70,1,United-States
35,1,9,4,1,3,4,1,0,0,40,0,United-States
48,4,13,0,13,3,4,0,0,0,40,0,United-States
50,0,10,2,0,0,1,1,0,0,50,0,?
36,4,12,2,13,0,4,1,0,0,40,1,United-States
20,4,10,4,12,2,4,0,0,0,35,0,United-States
32,4,9,2,12,0,4,1,0,0,30,0,United-States
18,4,7,4,1,3,4,0,0,0,10,0,United-States
36,4,9,2,7,0,4,1,0,0,40,1,United-States
50,4,14,2,4,0,4,1,0,0,55,1,United-States
24,4,10,2,12,0,4,1,7298,0,60,1,United-States
43,4,13,3,12,4,4,0,0,0,20,0,United-States
27,4,10,4,12,1,4,1,0,0,40,0,United-States
17,0,6,4,0,3,4,0,0,0,30,0,United-States
29,4,13,2,10,0,4,1,0,1977,45,1,United-States
19,4,10,4,8,3,4,1,0,0,25,0,United-States
38,4,11,2,12,0,4,1,0,0,50,1,United-States
64,4,6,2,14,0,4,1,0,0,50,0,United-States
31,6,10,4,3,3,2,1,4650,0,40,0,United-States
30,4,11,3,3,1,4,1,0,0,40,0,United-States
30,4,13,2,4,2,4,0,0,0,40,1,Greece
33,4,13,2,10,0,4,1,15024,0,40,1,Puerto-Rico
59,4,10,0,8,1,4,0,0,0,40,0,United-States
40,4,14,2,10,0,4,1,0,0,50,0,United-States
27,4,10,4,1,1,4,0,4865,0,40,0,United-States
34,4,13,2,10,0,4,1,0,0,45,0,Peru
27,4,10,2,6,0,4,1,0,0,50,0,United-States
23,4,10,4,12,2,4,0,0,0,35,0,United-States
41,1,14,4,13,1,2,1,0,0,40,0,United-States
36,4,9,2,8,0,4,1,0,0,40,0,?
25,4,10,4,4,3,4,1,0,0,20,0,United-States
33,4,13,2,4,0,4,1,0,0,55,1,United-States
26,6,13,4,12,1,4,1,0,0,60,0,United-States
42,4,11,2,4,0,4,1,0,0,40,0,United-States
25,4,10,4,5,4,4,1,0,0,40,0,United-States
45,4,9,2,10,0,4,1,3103,0,40,1,United-States
59,4,9,5,8,1,4,0,0,0,37,0,United-States
26,4,13,2,12,0,4,1,0,0,40,1,United-States
20,4,10,4,1,1,4,0,0,0,40,0,United-States
53,6,15,2,10,0,1,1,0,0,40,1,India
32,2,9,4,5,3,4,1,0,0,40,0,United-States
22,4,9,4,6,4,3,1,0,0,35,0,United-States
53,4,13,0,12,1,4,1,0,0,45,0,United-States
47,4,10,0,13,1,4,0,0,0,40,0,United-States
21,0,1,2,0,2,4,0,0,0,40,0,Mexico
17,4,6,4,6,3,4,0,0,0,15,0,United-States
48,4,10,2,4,0,4,1,0,0,40,1,United-States
32,6,11,4,12,4,4,0,0,0,7,0,United-States
58,4,9,2,3,0,4,1,0,0,40,1,United-States
72,4,2,2,8,0,2,1,0,0,36,0,United-States
45,4,14,0,10,1,4,1,0,0,38,0,United-States
41,4,9,2,7,0,4,1,0,0,40,0,United-States
66,6,9,2,1,0,4,1,0,0,42,1,United-States
34,4,14,4,4,1,4,0,0,0,50,1,United-States
33,4,9,0,7,4,2,0,0,0,40,0,United-States
47,4,13,4,4,1,4,0,0,0,50,0,United-States
35,4,13,4,3,1,4,1,0,0,35,0,United-States
27,4,12,2,7,0,4,1,0,0,40,0,United-States
49,4,10,2,3,0,4,1,0,0,40,0,United-States
36,4,9,0,1,4,2,0,0,0,40,0,United-States
25,4,12,4,1,3,4,0,0,0,38,0,United-States
38,4,9,4,7,1,4,1,0,0,40,0,United-States
21,7,10,4,1,3,4,1,0,0,30,0,United-States
29,4,9,4,13,1,4,0,0,0,45,0,United-States
42,4,12,0,1,1,4,1,0,0,40,0,United-States
28,4,13,0,4,1,4,1,0,0,40,0,United-States
26,4,10,4,6,1,4,1,0,0,30,0,United-States
65,7,15,2,4,0,4,1,2653,0,8,0,United-States
19,6,10,4,5,3,4,1,0,0,40,0,United-States
22,4,10,4,11,3,4,1,0,0,40,0,United-States
54,4,10,2,3,0,4,1,7298,0,40,1,United-States
46,4,13,2,3,0,4,1,0,0,77,0,United-States
34,4,9,4,3,1,4,1,2202,0,99,0,United-States
57,6,9,2,5,0,4,1,0,0,20,0,United-States
32,4,13,4,4,3,4,0,0,0,45,0,United-States
36,6,13,2,12,0,4,1,0,0,40,0,Germany
34,4,11,2,3,5,0,0,0,0,27,1,United-States
54,4,9,2,3,0,4,1,0,1628,40,0,United-States
34,4,7,0,12,3,2,0,0,0,37,0,United-States
72,4,3,2,8,0,2,1,0,0,36,0,United-States
23,4,9,2,3,0,4,1,0,0,40,0,United-States
53,4,3,2,4,0,4,1,7688,0,10,1,Yugoslavia
57,4,7,2,3,0,4,1,0,0,40,1,United-States
22,2,10,4,4,3,1,1,0,0,20,0,United-States
40,4,10,2,13,0,4,1,0,0,40,0,United-States
31,4,10,2,3,0,4,1,0,0,40,0,United-States
18,4,10,4,8,3,4,0,0,0,32,0,United-States
51,1,10,2,1,0,4,1,0,0,44,1,United-States
24,4,12,4,12,3,4,1,0,0,25,0,United-States
49,4,13,2,12,0,4,1,0,0,60,1,United-States
76,0,3,2,0,0,4,1,0,0,8,0,United-States
37,4,9,2,14,0,4,1,0,0,40,0,United-States
29,4,9,0,4,4,4,0,0,0,45,0,United-States
21,4,9,4,3,3,4,1,0,0,53,0,United-States
49,4,13,2,12,0,4,1,0,0,40,0,United-States
69,0,9,2,0,0,4,1,0,0,40,0,United-States
38,0,9,2,0,0,2,1,0,0,40,0,United-States
44,4,14,4,3,4,2,0,0,0,40,0,United-States
31,4,10,0,4,4,2,1,0,0,40,0,United-States
54,4,14,5,4,1,4,1,0,0,40,0,United-States
26,4,9,4,8,1,4,0,0,0,50,0,United-States
40,4,13,4,4,1,4,0,0,0,50,0,United-States
41,1,14,4,10,2,4,0,0,0,40,0,United-States
48,5,16,2,10,0,4,1,0,1902,50,1,United-States
51,2,14,2,10,0,4,1,7298,0,40,1,United-States
36,4,10,2,4,0,4,1,0,0,60,1,United-States
35,4,9,4,3,1,4,0,0,0,40,0,United-States
32,4,14,0,12,1,4,0,0,0,50,1,United-States
39,4,13,2,3,0,4,1,0,0,52,0,United-States
55,4,14,6,4,1,4,0,0,0,40,1,United-States
26,4,9,4,3,3,4,1,0,0,40,0,United-States
46,2,6,0,11,4,4,0,0,0,20,0,United-States
70,6,9,2,13,5,4,0,0,0,24,0,United-States
20,4,10,4,1,3,4,0,0,0,30,0,United-States
46,5,13,2,4,0,4,1,0,0,10,0,United-States
35,4,9,0,4,1,4,1,0,0,40,0,United-States
20,4,9,4,8,3,2,0,0,0,40,0,United-States
57,5,10,2,4,0,4,1,99999,0,60,1,United-States
64,0,6,2,0,0,4,1,0,0,50,1,United-States
63,6,14,2,12,0,4,1,0,0,60,1,United-States
21,1,10,4,1,3,2,0,0,0,30,0,United-States
43,2,13,2,11,0,4,1,0,0,45,1,United-States
35,4,12,4,4,1,4,1,0,0,38,0,United-States
21,4,10,4,1,3,4,0,0,0,29,0,United-States
23,4,9,4,6,3,4,1,0,0,38,0,United-States
35,4,12,2,10,0,4,1,0,0,45,0,United-States
28,4,11,4,10,4,0,1,0,0,40,0,United-States
61,0,9,2,0,0,2,1,0,0,40,0,United-States
45,6,6,2,3,0,2,1,0,0,40,0,Haiti
73,2,6,2,5,0,4,1,0,0,5,0,United-States
33,7,9,2,3,0,4,1,0,0,40,0,United-States
25,4,11,5,8,1,4,0,0,0,34,0,United-States
19,4,10,4,1,3,4,0,0,0,40,0,United-States
42,4,7,2,14,0,4,1,0,0,47,0,United-States
27,4,13,2,12,0,4,1,7688,0,45,1,United-States
24,5,13,4,12,3,4,0,0,0,20,0,United-States
19,4,10,4,12,3,4,0,0,0,25,0,United-States
36,4,9,5,1,4,4,0,0,0,38,0,United-States
41,6,9,2,3,0,4,1,0,0,50,1,United-States
43,4,10,4,1,1,4,1,0,0,40,0,United-States
40,2,14,2,4,0,4,1,0,0,35,1,United-States
57,4,9,0,1,4,4,0,0,1876,38,0,United-States
58,4,9,0,1,1,4,0,0,0,40,0,United-States
22,4,10,4,1,3,4,0,0,0,35,0,United-States
39,1,10,2,1,0,4,1,0,0,48,0,United-States
24,4,1,4,1,1,4,1,0,0,40,0,Mexico
29,7,15,4,10,1,4,0,4787,0,40,1,United-States
26,7,9,2,8,0,4,1,0,0,40,0,United-States
27,4,9,4,3,3,4,1,0,0,40,0,United-States
67,5,9,2,4,0,4,1,0,0,45,0,United-States
49,4,9,2,3,0,2,1,5013,0,50,0,United-States
47,4,9,2,9,5,4,0,0,0,35,1,United-States
59,6,7,2,12,0,4,1,0,0,70,1,United-States
23,4,9,4,3,1,4,1,0,0,40,0,United-States
35,4,11,2,4,0,4,1,3103,0,50,1,United-States
48,4,9,2,3,0,4,1,0,0,55,0,United-States
33,6,6,2,14,0,2,1,0,0,50,0,?
37,4,12,4,10,1,4,1,6849,0,80,0,United-States
29,4,9,2,5,0,4,1,0,0,60,0,United-States
24,4,14,4,10,3,4,0,0,0,40,0,United-States
41,4,13,2,10,0,4,1,0,0,40,1,United-States
21,6,9,4,3,1,4,1,4865,0,35,0,United-States
26,4,10,4,6,3,4,1,0,0,35,0,United-States
54,4,9,2,4,0,4,1,0,1848,40,1,England
60,4,9,2,10,0,4,1,0,0,25,0,United-States
38,4,9,4,3,3,4,1,0,0,40,0,United-States
19,4,9,4,7,1,4,1,0,0,40,0,United-States
41,2,13,4,10,4,2,0,0,0,40,0,United-States
37,2,14,4,10,1,2,1,0,0,40,0,?
37,2,13,4,8,1,2,1,0,0,60,0,United-States
22,4,10,4,8,1,4,1,0,0,35,0,United-States
33,4,14,2,10,0,4,1,15024,0,40,1,United-States
22,0,10,4,0,3,4,1,0,0,40,0,United-States
47,2,10,0,1,4,4,0,0,0,40,0,United-States
54,0,9,0,0,1,4,0,0,0,60,0,Germany
34,4,11,4,4,4,0,0,0,0,40,0,United-States
50,4,13,2,12,0,4,1,0,0,50,0,United-States
35,4,5,2,8,0,4,1,0,0,32,0,United-States
41,0,13,2,0,5,1,0,0,0,5,0,Philippines
29,4,14,4,10,1,4,0,0,0,40,0,United-States
27,4,13,4,10,1,4,0,0,0,40,0,United-States
44,5,14,0,10,1,4,1,0,0,40,0,United-States
21,4,10,4,8,3,4,0,0,0,35,0,United-States
36,4,9,2,8,2,1,1,0,0,40,0,Philippines
38,4,7,0,7,1,4,1,0,0,40,0,United-States
38,4,11,0,4,1,4,0,0,0,45,0,United-States
38,6,15,4,10,1,4,0,0,0,32,0,United-States
41,0,12,0,0,4,4,0,0,0,10,0,Dominican-Republic
24,4,13,4,1,1,4,0,0,0,40,0,United-States
52,4,12,2,4,0,4,1,0,0,55,1,United-States
64,0,4,2,0,0,4,1,0,0,40,0,United-States
52,4,10,2,14,0,4,1,0,0,30,0,Mexico
32,4,9,2,3,0,4,1,0,0,50,0,United-States
34,4,10,2,1,5,4,0,0,0,20,0,United-States
18,4,7,4,8,3,4,0,594,0,30,0,United-States
45,6,10,2,6,0,4,1,0,0,40,0,United-States
24,4,13,4,10,1,4,1,0,0,40,0,United-States
43,4,10,2,10,0,4,1,0,0,40,1,United-States
49,4,10,0,13,4,2,0,0,0,35,0,United-States
68,5,13,5,12,4,4,1,0,0,70,0,Canada
18,7,9,4,1,3,4,0,0,0,40,0,United-States
27,7,13,2,11,0,4,1,0,0,40,0,United-States
18,4,6,4,12,3,4,0,0,1719,16,0,United-States
33,4,10,0,3,4,4,1,0,0,40,0,United-States
48,4,13,2,3,0,4,1,0,0,40,1,United-States
